bin_start_year,bin_end_year,source_id,name,longitude,latitude,catalogue_start_year,start_uncertainty_halfwidth_years,active_probability
-275,-250,Hanson2016_805,Teanum Sidicinum,14.049598,41.269557,-400.0,75.0,1.0
-275,-250,Hanson2016_806,Telesia,14.528778,41.218463,-400.0,75.0,1.0
-275,-250,Hanson2016_807,Treba,13.248674,41.862465,-400.0,75.0,1.0
-275,-250,Hanson2016_808,Trebula Balliensis,14.259857,41.227259,-400.0,75.0,1.0
-275,-250,Hanson2016_809,Tusculum,12.70869,41.798377,-400.0,75.0,1.0
-275,-250,Hanson2016_810,Ulubrae,12.983699,41.549836,-400.0,75.0,1.0
-275,-250,Hanson2016_811,Velitrae,12.777943,41.688987,-600.0,60.0,1.0
-275,-250,Hanson2016_812,Venafrum,14.043465,41.485659,-400.0,75.0,1.0
-275,-250,Hanson2016_813,Verulae,13.41736,41.690616,-400.0,75.0,1.0
-275,-250,Hanson2016_814,Vitellia,12.77899,41.882296,-500.0,40.0,1.0
-275,-250,Hanson2016_815,Volturnum,13.940276,41.021722,-400.0,75.0,1.0
-275,-250,Hanson2016_816,Aecae,15.307262,41.359672,-400.0,75.0,1.0
-275,-250,Hanson2016_817,Aeclanum,14.99423,41.04212,-400.0,75.0,1.0
-275,-250,Hanson2016_818,Anxa,17.975532,40.054286,-600.0,60.0,1.0
-275,-250,Hanson2016_819,Ausculum,15.562485,41.207142,-400.0,75.0,1.0
-275,-250,Hanson2016_820,Barium,16.86978,41.128982,-600.0,60.0,1.0
-275,-250,Hanson2016_821,Beneventum,14.777672,41.130842,-400.0,75.0,1.0
-275,-250,Hanson2016_822,Brundisium,17.938991,40.636175,-400.0,75.0,1.0
-275,-250,Hanson2016_823,Butuntum,16.691427,41.107205,-400.0,75.0,1.0
-275,-250,Hanson2016_824,Caelia,16.866105,41.064222,-400.0,75.0,1.0
-275,-250,Hanson2016_825,Cannae,16.151667,41.296389,-400.0,75.0,1.0
-275,-250,Hanson2016_826,Canusium,16.066025,41.222498,-400.0,75.0,1.0
-275,-250,Hanson2016_827,Compsa,15.333614,40.866953,-400.0,75.0,1.0
-275,-250,Hanson2016_828,Egnatia,17.39084,40.887938,-400.0,75.0,1.0
-275,-250,Hanson2016_829,Forentum,15.770541,41.052244,-400.0,75.0,1.0
-275,-250,Hanson2016_830,Genusia,16.757056,40.581291,-400.0,75.0,1.0
-275,-250,Hanson2016_831,Herdoniae,15.620768,41.310742,-400.0,75.0,1.0
-275,-250,Hanson2016_832,Hydruntum,18.483141,40.150048,-600.0,60.0,1.0
-275,-250,Hanson2016_833,Luceria,15.335944,41.509222,-400.0,75.0,1.0
-275,-250,Hanson2016_834,Lupiae,18.174015,40.353291,-400.0,75.0,1.0
-275,-250,Hanson2016_835,Neretum,18.030424,40.175929,-400.0,75.0,1.0
-275,-250,Hanson2016_836,Rubi,16.485165,41.118367,-400.0,75.0,1.0
-275,-250,Hanson2016_837,Rudiae,18.14849,40.33352,-600.0,60.0,1.0
-275,-250,Hanson2016_839,Salapia Vetus,15.9933,41.403381,-400.0,75.0,1.0
-275,-250,Hanson2016_840,Silvium,16.416166,40.818523,-400.0,75.0,1.0
-275,-250,Hanson2016_841,Sipontum,15.889767,41.608482,-400.0,75.0,1.0
-275,-250,Hanson2016_842,Tarentum,17.243272,40.47124,-706.0,10.0,1.0
-275,-250,Hanson2016_843,Teanum Apulum,15.261291,41.739075,-400.0,75.0,1.0
-275,-250,Hanson2016_844,Uxentum,18.158296,39.927352,-400.0,75.0,1.0
-275,-250,Hanson2016_845,Venusia,15.819405,40.963082,-400.0,75.0,1.0
-275,-250,Hanson2016_846,Veretum,15.827407,40.969057,-400.0,75.0,1.0
-275,-250,Hanson2016_847,Vibinum,15.957096,41.706464,-400.0,75.0,1.0
-275,-250,Hanson2016_848,Aceruntia,15.940592,40.796874,-400.0,75.0,1.0
-275,-250,Hanson2016_849,Aprustum,16.915692,39.147636,-400.0,75.0,1.0
-275,-250,Hanson2016_850,Bantia,16.013926,40.861741,-400.0,75.0,1.0
-275,-250,Hanson2016_851,Buxentum,15.511196,40.07015,-600.0,60.0,1.0
-275,-250,Hanson2016_852,Consentia,16.250026,39.29985,-400.0,75.0,1.0
-275,-250,Hanson2016_854,Cosilinum,15.592337,40.39484,-400.0,75.0,1.0
-275,-250,Hanson2016_855,Croton,17.146875,39.079077,-708.0,10.0,1.0
-275,-250,Hanson2016_856,Grumentum,15.906111,40.283889,-400.0,75.0,1.0
-275,-250,Hanson2016_857,Heraclea (Italia (III Lucania et Brutii)),16.691668,40.208334,-433.0,10.0,1.0
-275,-250,Hanson2016_858,Locri,16.259896,38.236415,-701.0,10.0,1.0
-275,-250,Hanson2016_859,Metapontum,16.825234,40.383628,-773.0,10.0,1.0
-275,-250,Hanson2016_860,Numistro,15.48671,40.753576,-400.0,75.0,1.0
-275,-250,Hanson2016_861,Paestum,15.00508,40.418666,-600.0,60.0,1.0
-275,-250,Hanson2016_862,Petelia,17.051082,39.266076,-400.0,75.0,1.0
-275,-250,Hanson2016_863,Potentia (Italia (III Lucania et Brutii)),15.804008,40.637974,-400.0,75.0,1.0
-275,-250,Hanson2016_864,Regium,15.645082,38.108612,-730.0,20.0,1.0
-275,-250,Hanson2016_865,Scolacium,16.59605,38.810332,-600.0,60.0,1.0
-275,-250,Hanson2016_866,Sontia,15.551387,40.242232,-400.0,75.0,1.0
-275,-250,Hanson2016_867,Tegianum,15.539993,40.378394,-400.0,75.0,1.0
-275,-250,Hanson2016_868,Tempsa,16.611139,39.448133,-400.0,75.0,1.0
-275,-250,Hanson2016_869,Velia,15.154241,40.159537,-540.0,20.0,1.0
-275,-250,Hanson2016_870,Vibo Valentia,16.104975,38.670773,-550.0,30.0,1.0
-275,-250,Hanson2016_871,Volcei,15.374758,40.632707,-400.0,75.0,1.0
-275,-250,Hanson2016_872,Aequi,13.195431,42.186833,-400.0,75.0,1.0
-275,-250,Hanson2016_873,Aesernia,14.233993,41.598064,-400.0,75.0,1.0
-275,-250,Hanson2016_874,Alba Fucentia,13.408983,42.079894,-303.0,10.0,1.0
-275,-250,Hanson2016_875,Amiternum,13.306,42.400556,-400.0,75.0,1.0
-275,-250,Hanson2016_876,Angitia,13.459907,41.970045,-400.0,75.0,1.0
-275,-250,Hanson2016_877,Antinum,13.471758,41.885604,-400.0,75.0,1.0
-275,-250,Hanson2016_878,Anxanum,14.388696,42.229729,-400.0,75.0,1.0
-275,-250,Hanson2016_879,Aufidena,14.104444,41.774722,-400.0,75.0,1.0
-275,-250,Hanson2016_880,Aveia,13.487411,42.295745,-400.0,75.0,1.0
-275,-250,Hanson2016_881,Bovianum,14.47104,41.482055,-400.0,75.0,1.0
-275,-250,Hanson2016_882,Carseoli,13.08687,42.0993,-400.0,75.0,1.0
-275,-250,Hanson2016_883,Cluviae,14.260862,42.136297,-400.0,75.0,1.0
-275,-250,Hanson2016_884,Corfinium,13.842185,42.123814,-400.0,75.0,1.0
-275,-250,Hanson2016_885,Cures,12.684231,42.178026,-400.0,75.0,1.0
-275,-250,Hanson2016_886,Fagifulae,14.667625,41.657876,-400.0,75.0,1.0
-275,-250,Hanson2016_888,Histonium,14.709621,42.112706,-400.0,75.0,1.0
-275,-250,Hanson2016_889,Hortona,14.403382,42.3549,-400.0,75.0,1.0
-275,-250,Hanson2016_891,Larinum,14.916232,41.805416,-400.0,75.0,1.0
-275,-250,Hanson2016_893,Nomentum,12.637366,42.033429,-400.0,75.0,1.0
-275,-250,Hanson2016_894,Peltuinum,13.620278,42.285833,-400.0,75.0,1.0
-275,-250,Hanson2016_895,Pinna,13.927488,42.457647,-400.0,75.0,1.0
-275,-250,Hanson2016_896,Reate,12.861179,42.403056,-400.0,75.0,1.0
-275,-250,Hanson2016_897,Saepinum,14.617674,41.433396,-400.0,75.0,1.0
-275,-250,Hanson2016_898,Sulmo,13.925721,42.047699,-400.0,75.0,1.0
-275,-250,Hanson2016_899,Superaequum,13.730645,42.130586,-400.0,75.0,1.0
-275,-250,Hanson2016_900,Teate Marrucinorum,14.167151,42.351793,-400.0,75.0,1.0
-275,-250,Hanson2016_901,Terventum,14.551936,41.782158,-400.0,75.0,1.0
-275,-250,Hanson2016_902,Tibur,12.798272,41.963579,-400.0,75.0,1.0
-275,-250,Hanson2016_903,Trebula Mutuesca,12.858141,42.233123,-400.0,75.0,1.0
-275,-250,Hanson2016_904,Trebula Suffenas,12.937703,41.95424,-400.0,75.0,1.0
-275,-250,Hanson2016_905,Ancona,13.518757,43.615857,-387.0,10.0,1.0
-275,-250,Hanson2016_906,Asculum,13.575401,42.854273,-400.0,75.0,1.0
-275,-250,Hanson2016_907,Atria,13.975858,42.579977,-400.0,75.0,1.0
-275,-250,Hanson2016_908,Auximum,13.485524,43.485838,-400.0,75.0,1.0
-275,-250,Hanson2016_909,Castrum Novum (Italia (V Picenum)),13.966112,42.753362,-400.0,75.0,1.0
-275,-250,Hanson2016_910,Cluana,13.730452,43.304794,-400.0,75.0,1.0
-275,-250,Hanson2016_911,Falerio,13.470265,43.105492,-400.0,75.0,1.0
-275,-250,Hanson2016_912,Firmum,13.724222,43.16563,-400.0,75.0,1.0
-275,-250,Hanson2016_913,Helvia Ricina,13.424,43.3279,-400.0,75.0,1.0
-275,-250,Hanson2016_914,Interamnia Praetuttiorum,13.700768,42.659733,-400.0,75.0,1.0
-275,-250,Hanson2016_915,Numana,13.622062,43.510254,-400.0,75.0,1.0
-275,-250,Hanson2016_916,Pausulae,13.510245,43.248496,-400.0,75.0,1.0
-275,-250,Hanson2016_919,Tolentinum,13.283408,43.209532,-400.0,75.0,1.0
-275,-250,Hanson2016_920,Trea,13.312548,43.311591,-400.0,75.0,1.0
-275,-250,Hanson2016_921,Urbs Salvia,13.381379,43.198353,-400.0,75.0,1.0
-275,-250,Hanson2016_922,Aesis,13.24375,43.522387,-400.0,75.0,1.0
-275,-250,Hanson2016_923,Ameria,12.413636,42.557585,-400.0,75.0,1.0
-275,-250,Hanson2016_924,Asisium,12.617518,43.070167,-400.0,75.0,1.0
-275,-250,Hanson2016_925,Camerinum,13.066642,43.134144,-400.0,75.0,1.0
-275,-250,Hanson2016_926,Carsulae,12.557153,42.639792,-400.0,75.0,1.0
-275,-250,Hanson2016_927,Cingulum,13.203437,43.37422,-400.0,75.0,1.0
-275,-250,Hanson2016_928,Cupra Maritima,13.116407,43.446889,-400.0,75.0,1.0
-275,-250,Hanson2016_931,Fulginiae,12.703192,42.955653,-400.0,75.0,1.0
-275,-250,Hanson2016_932,Hispellum,12.670753,42.994022,-400.0,75.0,1.0
-275,-250,Hanson2016_933,Iguvium,12.580375,43.350411,-400.0,75.0,1.0
-275,-250,Hanson2016_934,Interamna Nahars,12.646781,42.560219,-400.0,75.0,1.0
-275,-250,Hanson2016_935,Matilica,13.008723,43.255867,-400.0,75.0,1.0
-275,-250,Hanson2016_936,Mevania,12.607281,42.931821,-400.0,75.0,1.0
-275,-250,Hanson2016_937,Mevaniola,11.903398,43.983123,-400.0,75.0,1.0
-275,-250,Hanson2016_938,Narnia,12.51563,42.517602,-400.0,75.0,1.0
-275,-250,Hanson2016_939,Nuceria Camellaria,12.788349,43.113857,-400.0,75.0,1.0
-275,-250,Hanson2016_940,Nursia,13.093901,42.79336,-400.0,75.0,1.0
-275,-250,Hanson2016_941,Ocriculum,12.47655,42.422887,-400.0,75.0,1.0
-275,-250,Hanson2016_942,Ostra,13.157975,43.61335,-400.0,75.0,1.0
-275,-250,Hanson2016_944,Pitinum Mergens,12.648462,43.546441,-400.0,75.0,1.0
-275,-250,Hanson2016_945,Pitinum Pisaurense,12.441276,43.803909,-400.0,75.0,1.0
-275,-250,Hanson2016_946,Plestia,12.889556,43.027667,-400.0,75.0,1.0
-275,-250,Hanson2016_947,Sarsina,12.143099,43.918666,-400.0,75.0,1.0
-275,-250,Hanson2016_948,Sena Gallica,13.218024,43.715014,-400.0,75.0,1.0
-275,-250,Hanson2016_949,Sentinum,12.852965,43.42179,-400.0,75.0,1.0
-275,-250,Hanson2016_950,Septempeda,13.197841,43.235641,-400.0,75.0,1.0
-275,-250,Hanson2016_951,Sestinum,12.298883,43.710612,-400.0,75.0,1.0
-275,-250,Hanson2016_953,Suasa,12.983986,43.623375,-400.0,75.0,1.0
-275,-250,Hanson2016_954,Tadinae,12.786046,43.230265,-400.0,75.0,1.0
-275,-250,Hanson2016_955,Tuder,12.406448,42.781909,-400.0,75.0,1.0
-275,-250,Hanson2016_956,Tuficum,12.997564,43.345836,-400.0,75.0,1.0
-275,-250,Hanson2016_957,Urvinum Hortense,12.522032,42.985186,-400.0,75.0,1.0
-275,-250,Hanson2016_958,Urvinum Mataurense,12.636848,43.723884,-400.0,75.0,1.0
-275,-250,Hanson2016_959,Vettona,12.484618,43.012888,-400.0,75.0,1.0
-275,-250,Hanson2016_960,Alsium,12.1,41.933333,-400.0,75.0,1.0
-275,-250,Hanson2016_961,Arna,12.486048,43.127841,-400.0,75.0,1.0
-275,-250,Hanson2016_962,Arretium,11.881301,43.463409,-400.0,75.0,1.0
-275,-250,Hanson2016_964,Blera,12.0325,42.273333,-600.0,60.0,1.0
-275,-250,Hanson2016_965,Caere,12.093463,41.993778,-400.0,75.0,1.0
-275,-250,Hanson2016_966,Capena,12.541739,42.142672,-500.0,40.0,1.0
-275,-250,Hanson2016_967,Castrum Novum (Italia (VII Etruria)),11.833334,42.033334,-400.0,75.0,1.0
-275,-250,Hanson2016_969,Clusium,11.949005,43.016697,-500.0,40.0,1.0
-275,-250,Hanson2016_970,Cortona,11.985527,43.274476,-500.0,40.0,1.0
-275,-250,Hanson2016_971,Cosa,11.289618,42.413185,-400.0,75.0,1.0
-275,-250,Hanson2016_972,Faesulae,11.293835,43.808079,-400.0,75.0,1.0
-275,-250,Hanson2016_974,Ferentum,12.132177,42.48859,-400.0,75.0,1.0
-275,-250,Hanson2016_975,Fidenae,12.515431,41.982054,-600.0,60.0,1.0
-275,-250,Hanson2016_978,Fregenae,12.193359,41.85328,-400.0,75.0,1.0
-275,-250,Hanson2016_980,Heba,11.295279,42.592176,-400.0,75.0,1.0
-275,-250,Hanson2016_981,Horta,12.386423,42.460326,-400.0,75.0,1.0
-275,-250,Hanson2016_983,Lucus Feroniae,12.596872,42.129717,-400.0,75.0,1.0
-275,-250,Hanson2016_985,Nepet,12.347835,42.241889,-500.0,40.0,1.0
-275,-250,Hanson2016_986,Perusia,12.388791,43.111742,-400.0,75.0,1.0
-275,-250,Hanson2016_987,Pisae,10.40074,43.714368,-500.0,40.0,1.0
-275,-250,Hanson2016_988,Pistorium,10.916667,43.933333,-400.0,75.0,1.0
-275,-250,Hanson2016_989,Pitulum,12.327429,43.305119,-400.0,75.0,1.0
-275,-250,Hanson2016_991,Pyrgi,11.963414,42.015225,-400.0,75.0,1.0
-275,-250,Hanson2016_992,Roma,12.485098,41.892777,-700.0,30.0,1.0
-275,-250,Hanson2016_993,Rusellae,11.159234,42.827387,-600.0,60.0,1.0
-275,-250,Hanson2016_994,Saena,11.330514,43.318661,-400.0,75.0,1.0
-275,-250,Hanson2016_995,Saturnia,11.504827,42.666255,-400.0,75.0,1.0
-275,-250,Hanson2016_996,Statonia,12.279127,42.520675,-400.0,75.0,1.0
-275,-250,Hanson2016_997,Suana,11.64704,42.658622,-400.0,75.0,1.0
-275,-250,Hanson2016_998,Sutrium,12.224259,42.241269,-500.0,40.0,1.0
-275,-250,Hanson2016_999,Tarquinii,11.758011,42.254051,-700.0,30.0,1.0
-275,-250,Hanson2016_1000,Tifernum Tiberinum,12.243968,43.460874,-400.0,75.0,1.0
-275,-250,Hanson2016_1001,Tuscana,11.872307,42.417272,-400.0,75.0,1.0
-275,-250,Hanson2016_1002,Veii,12.395451,42.021684,-600.0,60.0,1.0
-275,-250,Hanson2016_1003,Vetulonia,10.971111,42.859444,-400.0,75.0,1.0
-275,-250,Hanson2016_1004,Visentium,11.871512,42.569711,-400.0,75.0,1.0
-275,-250,Hanson2016_1005,Volaterra,10.858256,43.402179,-600.0,60.0,1.0
-275,-250,Hanson2016_1006,Volsinii Novi,12.02671,42.737752,-400.0,75.0,1.0
-275,-250,Hanson2016_1007,Vulci,11.631667,42.418889,-600.0,60.0,1.0
-275,-250,Hanson2016_1008,Ariminum,12.566257,44.060779,-268.0,10.0,0.775
-275,-250,Hanson2016_1022,Ravenna,12.204444,44.416667,-400.0,75.0,1.0
-275,-250,Hanson2016_1024,Solona,11.959167,44.185556,-400.0,75.0,1.0
-275,-250,Hanson2016_1042,Adria,12.056242,45.054003,-600.0,60.0,1.0
-275,-250,Hanson2016_1046,Ateste,11.666667,45.233333,-400.0,75.0,1.0
-275,-250,Hanson2016_1071,Laus Pompeia,9.418777,45.303456,-510.0,20.0,1.0
-275,-250,Hanson2016_1292,Acrae,14.894215,37.057781,-664.0,10.0,1.0
-275,-250,Hanson2016_1293,Adranum,13.13773,37.663228,-400.0,75.0,1.0
-275,-250,Hanson2016_1294,Agrigentum,13.576956,37.311188,-582.0,10.0,1.0
-275,-250,Hanson2016_1295,Agyrium,14.529547,37.655226,-339.0,10.0,1.0
-275,-250,Hanson2016_1296,Apollonia (Sicilia),14.5974572,38.0128274,-600.0,60.0,1.0
-275,-250,Hanson2016_1297,Camarina,14.447679,36.872063,-599.0,10.0,1.0
-275,-250,Hanson2016_1298,Catania,15.087834,37.502482,-729.0,10.0,1.0
-275,-250,Hanson2016_1299,Centuripae,14.740133,37.624023,-400.0,75.0,1.0
-275,-250,Hanson2016_1300,Drepanum (Silicia),12.512684,38.015537,-600.0,60.0,1.0
-275,-250,Hanson2016_1301,Enna,14.279706,37.567595,-664.0,10.0,1.0
-275,-250,Hanson2016_1302,Eryx,12.586389,38.036944,-600.0,60.0,1.0
-275,-250,Hanson2016_1303,Halaesa,14.233333,37.983333,-403.0,10.0,1.0
-275,-250,Hanson2016_1304,Haluntium,14.700431,38.071846,-600.0,60.0,1.0
-275,-250,Hanson2016_1305,Helorus,15.109444,36.842222,-701.0,10.0,1.0
-275,-250,Hanson2016_1306,Heraclea (Sicilia),13.290876,37.394824,-600.0,60.0,1.0
-275,-250,Hanson2016_1307,Himera,13.696264,37.983949,-700.0,30.0,1.0
-275,-250,Hanson2016_1308,Leontini,15.000592,37.286523,-729.0,10.0,1.0
-275,-250,Hanson2016_1309,Lilybaeum,12.434233,37.799084,-397.0,10.0,1.0
-275,-250,Hanson2016_1310,Lipara,14.954018,38.467383,-580.0,20.0,1.0
-275,-250,Hanson2016_1312,Messana,15.555523,38.192332,-730.0,20.0,1.0
-275,-250,Hanson2016_1313,Morgantina,14.479254,37.431064,-600.0,60.0,1.0
-275,-250,Hanson2016_1314,Mylae,15.233333,38.216667,-716.0,10.0,1.0
-275,-250,Hanson2016_1315,Netum,15.071001,36.891741,-400.0,75.0,1.0
-275,-250,Hanson2016_1316,Panormus,13.361376,38.115619,-700.0,30.0,1.0
-275,-250,Hanson2016_1317,Phintias,13.937781,37.101414,-280.0,20.0,0.9375
-275,-250,Hanson2016_1318,Segesta,12.832376,37.941352,-600.0,60.0,1.0
-275,-250,Hanson2016_1319,Soluntum,13.531739,38.092662,-400.0,75.0,1.0
-275,-250,Hanson2016_1320,Syracusae,15.28444,37.066484,-733.0,10.0,1.0
-275,-250,Hanson2016_1321,Tauromenium,15.287916,37.853066,-396.0,10.0,1.0
-275,-250,Hanson2016_1322,Tyndaris,15.03996,38.145393,-396.0,10.0,1.0
-250,-225,Hanson2016_465,Caralis,9.104227,39.220021,-400.0,75.0,1.0
-250,-225,Hanson2016_466,Cornus,8.492639,40.104395,-400.0,75.0,1.0
-250,-225,Hanson2016_468,Nora,9.01586,38.984685,-400.0,75.0,1.0
-250,-225,Hanson2016_469,Olbia,9.500191,40.923049,-600.0,60.0,1.0
-250,-225,Hanson2016_470,Sulcis,8.454679,39.061796,-400.0,75.0,1.0
-250,-225,Hanson2016_471,Tharrus,8.440324,39.879633,-400.0,75.0,1.0
-250,-225,Hanson2016_739,Abella,14.601389,40.96,-600.0,60.0,1.0
-250,-225,Hanson2016_740,Abellinum,14.792723,40.914749,-400.0,75.0,1.0
-250,-225,Hanson2016_741,Acerrae,14.371049,40.945557,-400.0,75.0,1.0
-250,-225,Hanson2016_742,Aletrium,13.34211,41.726495,-400.0,75.0,1.0
-250,-225,Hanson2016_743,Allifae,14.330584,41.328485,-400.0,75.0,1.0
-250,-225,Hanson2016_744,Anagnia,13.158999,41.742235,-400.0,75.0,1.0
-250,-225,Hanson2016_745,Antium,12.629052,41.447947,-500.0,40.0,1.0
-250,-225,Hanson2016_746,Aquilonia,14.750001,40.75,-400.0,75.0,1.0
-250,-225,Hanson2016_747,Aquinum,13.70563,41.492204,-400.0,75.0,1.0
-250,-225,Hanson2016_748,Ardea,12.510598,41.611502,-500.0,40.0,1.0
-250,-225,Hanson2016_749,Aricia,12.664436,41.731719,-400.0,75.0,1.0
-250,-225,Hanson2016_750,Arpinum,13.60987,41.648444,-400.0,75.0,1.0
-250,-225,Hanson2016_751,Atella,14.269963,40.980411,-400.0,75.0,1.0
-250,-225,Hanson2016_752,Atina,13.799572,41.619665,-400.0,75.0,1.0
-250,-225,Hanson2016_754,Bovillae,12.60986,41.743602,-400.0,75.0,1.0
-250,-225,Hanson2016_755,Caiatia,14.366638,41.177123,-400.0,75.0,1.0
-250,-225,Hanson2016_756,Calatia,14.377833,41.041111,-400.0,75.0,1.0
-250,-225,Hanson2016_757,Cales,14.132,41.2,-500.0,40.0,1.0
-250,-225,Hanson2016_758,Capua,14.256289,41.081428,-550.0,30.0,1.0
-250,-225,Hanson2016_759,Casilinum,14.211983,41.108736,-400.0,75.0,1.0
-250,-225,Hanson2016_760,Casinum,13.822167,41.48279,-400.0,75.0,1.0
-250,-225,Hanson2016_762,Caudium,14.639671,41.064374,-400.0,75.0,1.0
-250,-225,Hanson2016_763,Cereatae,13.487,41.671,-400.0,75.0,1.0
-250,-225,Hanson2016_764,Circeii (1),13.096265,41.235628,-600.0,60.0,1.0
-250,-225,Hanson2016_766,Cora,12.91612,41.642797,-600.0,60.0,1.0
-250,-225,Hanson2016_767,Cubulteria,14.33333,41.25,-400.0,75.0,1.0
-250,-225,Hanson2016_768,Cumae,14.056078,40.847118,-750.0,30.0,1.0
-250,-225,Hanson2016_770,Ferentinum,13.253358,41.692712,-400.0,75.0,1.0
-250,-225,Hanson2016_771,Formiae,13.605914,41.256351,-400.0,75.0,1.0
-250,-225,Hanson2016_772,Forum Popili (Italia (I Latium and Campania)),13.96687,41.17202,-400.0,75.0,1.0
-250,-225,Hanson2016_773,Frusino,13.351917,41.639406,-400.0,75.0,1.0
-250,-225,Hanson2016_774,Fundi,13.426786,41.358806,-400.0,75.0,1.0
-250,-225,Hanson2016_775,Gabii,12.715833,41.886944,-600.0,60.0,1.0
-250,-225,Hanson2016_776,Herculaneum,14.347143,40.805855,-600.0,60.0,1.0
-250,-225,Hanson2016_777,Interamna Lirenas,13.787852,41.438332,-400.0,75.0,1.0
-250,-225,Hanson2016_778,Labicum,12.736409,41.80752,-500.0,40.0,1.0
-250,-225,Hanson2016_779,Lanuvium,12.69758,41.674696,-400.0,75.0,1.0
-250,-225,Hanson2016_780,Lavinium,12.470884,41.667974,-400.0,75.0,1.0
-250,-225,Hanson2016_781,Liternum,14.030095,40.921005,-400.0,75.0,1.0
-250,-225,Hanson2016_782,Minturnae,13.74664,41.262771,-400.0,75.0,1.0
-250,-225,Hanson2016_784,Neapolis (Italia (I Latium and Campania)),14.251636,40.840097,-500.0,40.0,1.0
-250,-225,Hanson2016_785,Nola,14.528564,40.925877,-600.0,60.0,1.0
-250,-225,Hanson2016_786,Norba,12.960278,41.591667,-600.0,60.0,1.0
-250,-225,Hanson2016_787,Nuceria Alfaterna,14.673929,40.743128,-400.0,75.0,1.0
-250,-225,Hanson2016_788,Ostia,12.288323,41.753798,-350.0,30.0,1.0
-250,-225,Hanson2016_789,Picentia,14.876851,40.644112,-400.0,75.0,1.0
-250,-225,Hanson2016_790,Pompeii,14.484821,40.749283,-600.0,60.0,1.0
-250,-225,Hanson2016_791,Pontia,12.965089,40.892523,-400.0,75.0,1.0
-250,-225,Hanson2016_792,Praeneste,12.892377,41.840006,-400.0,75.0,1.0
-250,-225,Hanson2016_794,Puteoli,14.125078,40.825869,-524.0,10.0,1.0
-250,-225,Hanson2016_795,Salernum,14.759886,40.679087,-400.0,75.0,1.0
-250,-225,Hanson2016_796,Saticula,14.504636,41.090469,-400.0,75.0,1.0
-250,-225,Hanson2016_797,Setia,13.058893,41.498643,-500.0,40.0,1.0
-250,-225,Hanson2016_798,Signia,13.024373,41.692178,-600.0,60.0,1.0
-250,-225,Hanson2016_799,Sinuessa,13.894556,41.115167,-400.0,75.0,1.0
-250,-225,Hanson2016_800,Sora,13.616791,41.717925,-400.0,75.0,1.0
-250,-225,Hanson2016_801,Suessa,13.933661,41.236115,-400.0,75.0,1.0
-250,-225,Hanson2016_802,Suessula,14.398876,40.990548,-400.0,75.0,1.0
-250,-225,Hanson2016_803,Surrentum,14.375738,40.626321,-600.0,60.0,1.0
-250,-225,Hanson2016_804,Tarracina,13.248865,41.291217,-400.0,75.0,1.0
-250,-225,Hanson2016_805,Teanum Sidicinum,14.049598,41.269557,-400.0,75.0,1.0
-250,-225,Hanson2016_806,Telesia,14.528778,41.218463,-400.0,75.0,1.0
-250,-225,Hanson2016_807,Treba,13.248674,41.862465,-400.0,75.0,1.0
-250,-225,Hanson2016_808,Trebula Balliensis,14.259857,41.227259,-400.0,75.0,1.0
-250,-225,Hanson2016_809,Tusculum,12.70869,41.798377,-400.0,75.0,1.0
-250,-225,Hanson2016_810,Ulubrae,12.983699,41.549836,-400.0,75.0,1.0
-250,-225,Hanson2016_811,Velitrae,12.777943,41.688987,-600.0,60.0,1.0
-250,-225,Hanson2016_812,Venafrum,14.043465,41.485659,-400.0,75.0,1.0
-250,-225,Hanson2016_813,Verulae,13.41736,41.690616,-400.0,75.0,1.0
-250,-225,Hanson2016_814,Vitellia,12.77899,41.882296,-500.0,40.0,1.0
-250,-225,Hanson2016_815,Volturnum,13.940276,41.021722,-400.0,75.0,1.0
-250,-225,Hanson2016_816,Aecae,15.307262,41.359672,-400.0,75.0,1.0
-250,-225,Hanson2016_817,Aeclanum,14.99423,41.04212,-400.0,75.0,1.0
-250,-225,Hanson2016_818,Anxa,17.975532,40.054286,-600.0,60.0,1.0
-250,-225,Hanson2016_819,Ausculum,15.562485,41.207142,-400.0,75.0,1.0
-250,-225,Hanson2016_820,Barium,16.86978,41.128982,-600.0,60.0,1.0
-250,-225,Hanson2016_821,Beneventum,14.777672,41.130842,-400.0,75.0,1.0
-250,-225,Hanson2016_822,Brundisium,17.938991,40.636175,-400.0,75.0,1.0
-250,-225,Hanson2016_823,Butuntum,16.691427,41.107205,-400.0,75.0,1.0
-250,-225,Hanson2016_824,Caelia,16.866105,41.064222,-400.0,75.0,1.0
-250,-225,Hanson2016_825,Cannae,16.151667,41.296389,-400.0,75.0,1.0
-250,-225,Hanson2016_826,Canusium,16.066025,41.222498,-400.0,75.0,1.0
-250,-225,Hanson2016_827,Compsa,15.333614,40.866953,-400.0,75.0,1.0
-250,-225,Hanson2016_828,Egnatia,17.39084,40.887938,-400.0,75.0,1.0
-250,-225,Hanson2016_829,Forentum,15.770541,41.052244,-400.0,75.0,1.0
-250,-225,Hanson2016_830,Genusia,16.757056,40.581291,-400.0,75.0,1.0
-250,-225,Hanson2016_831,Herdoniae,15.620768,41.310742,-400.0,75.0,1.0
-250,-225,Hanson2016_832,Hydruntum,18.483141,40.150048,-600.0,60.0,1.0
-250,-225,Hanson2016_833,Luceria,15.335944,41.509222,-400.0,75.0,1.0
